Id,Rating
215241,5
215242,1
215243,1
215244,1
215245,1
215246,4
215247,5
215248,5
215249,1
215250,1
215251,5
215252,5
215253,5
215254,1
215255,5
215256,5
215257,1
215258,1
215259,5
215260,1
215261,5
215262,1
215263,5
215264,1
215265,5
215266,4
215267,1
215268,5
215269,5
215270,5
215271,5
215272,5
215273,5
215274,4
215275,5
215276,5
215277,2
215278,1
215279,5
215280,5
215281,5
215282,5
215283,5
215284,5
215285,5
215286,5
215287,1
215288,5
215289,4
215290,1
215291,4
215292,5
215293,5
215294,1
215295,3
215296,4
215297,5
215298,1
215299,5
215300,5
215301,2
215302,5
215303,5
215304,3
215305,5
215306,5
215307,3
215308,5
215309,2
215310,5
215311,4
215312,5
215313,1
215314,1
215315,5
215316,5
215317,1
215318,5
215319,1
215320,5
215321,3
215322,5
215323,4
215324,5
215325,1
215326,5
215327,4
215328,3
215329,5
215330,5
215331,5
215332,2
215333,5
215334,5
215335,3
215336,4
215337,5
215338,5
215339,1
215340,5
215341,5
215342,5
215343,4
215344,5
215345,5
215346,5
215347,2
215348,5
215349,5
215350,2
215351,4
215352,5
215353,5
215354,5
215355,5
215356,1
215357,2
215358,5
215359,5
215360,3
215361,4
215362,5
215363,1
215364,5
215365,5
215366,5
215367,4
215368,5
215369,5
215370,5
215371,5
215372,1
215373,5
215374,5
215375,5
215376,5
215377,5
215378,5
215379,5
215380,5
215381,5
215382,5
215383,5
215384,5
215385,5
215386,4
215387,5
215388,5
215389,5
215390,5
215391,5
215392,5
215393,5
215394,1
215395,5
215396,5
215397,1
215398,1
215399,5
215400,5
215401,5
215402,5
215403,1
215404,3
215405,5
215406,5
215407,5
215408,5
215409,1
215410,1
215411,5
215412,5
215413,5
215414,5
215415,5
215416,2
215417,5
215418,5
215419,4
215420,5
215421,5
215422,5
215423,5
215424,5
215425,4
215426,5
215427,5
215428,1
215429,5
215430,5
215431,3
215432,1
215433,5
215434,5
215435,5
215436,5
215437,5
215438,2
215439,5
215440,5
215441,5
215442,5
215443,5
215444,5
215445,4
215446,5
215447,5
215448,1
215449,4
215450,2
215451,5
215452,5
215453,5
215454,5
215455,5
215456,5
215457,5
215458,5
215459,3
215460,4
215461,5
215462,5
215463,5
215464,5
215465,4
215466,4
215467,2
215468,1
215469,1
215470,5
215471,1
215472,1
215473,5
215474,3
215475,5
215476,5
215477,5
215478,5
215479,1
215480,5
215481,4
215482,5
215483,1
215484,5
215485,4
215486,5
215487,5
215488,5
215489,5
215490,1
215491,4
215492,5
215493,5
215494,1
215495,5
215496,5
215497,5
215498,1
215499,5
215500,5
215501,5
215502,5
215503,5
215504,1
215505,5
215506,5
215507,5
215508,3
215509,1
215510,1
215511,5
215512,2
215513,4
215514,5
215515,1
215516,5
215517,3
215518,5
215519,5
215520,5
215521,5
215522,4
215523,5
215524,5
215525,1
215526,5
215527,5
215528,5
215529,5
215530,5
215531,5
215532,3
215533,5
215534,5
215535,1
215536,2
215537,1
215538,1
215539,5
215540,5
215541,1
215542,3
215543,2
215544,5
215545,5
215546,5
215547,5
215548,4
215549,5
215550,5
215551,5
215552,4
215553,5
215554,5
215555,5
215556,2
215557,3
215558,3
215559,5
215560,4
215561,2
215562,4
215563,5
215564,5
215565,5
215566,5
215567,5
215568,5
215569,5
215570,5
215571,4
215572,5
215573,5
215574,3
215575,1
215576,1
215577,1
215578,5
215579,1
215580,1
215581,5
215582,4
215583,5
215584,5
215585,3
215586,5
215587,5
215588,4
215589,5
215590,2
215591,5
215592,5
215593,5
215594,5
215595,5
215596,5
215597,5
215598,5
215599,1
215600,1
215601,5
215602,5
215603,1
215604,1
215605,1
215606,5
215607,1
215608,1
215609,5
215610,5
215611,1
215612,3
215613,4
215614,5
215615,2
215616,4
215617,5
215618,5
215619,3
215620,5
215621,5
215622,5
215623,5
215624,4
215625,3
215626,5
215627,2
215628,5
215629,1
215630,4
215631,5
215632,1
215633,1
215634,3
215635,5
215636,5
215637,5
215638,5
215639,5
215640,5
215641,5
215642,5
215643,5
215644,5
215645,5
215646,1
215647,5
215648,5
215649,4
215650,5
215651,3
215652,5
215653,5
215654,1
215655,5
215656,4
215657,5
215658,5
215659,5
215660,5
215661,5
215662,4
215663,5
215664,5
215665,5
215666,5
215667,5
215668,5
215669,5
215670,5
215671,4
215672,5
215673,5
215674,4
215675,1
215676,4
215677,5
215678,5
215679,5
215680,5
215681,3
215682,4
215683,5
215684,5
215685,4
215686,5
215687,2
215688,5
215689,5
215690,3
215691,4
215692,5
215693,1
215694,5
215695,5
215696,1
215697,5
215698,5
215699,5
215700,5
215701,5
215702,5
215703,4
215704,1
215705,5
215706,1
215707,5
215708,5
215709,3
215710,5
215711,5
215712,4
215713,4
215714,5
215715,5
215716,5
215717,2
215718,5
215719,5
215720,2
215721,4
215722,5
215723,5
215724,1
215725,1
215726,4
215727,5
215728,5
215729,1
215730,1
215731,5
215732,5
215733,5
215734,4
215735,5
215736,5
215737,2
215738,1
215739,5
215740,5
215741,5
215742,5
215743,5
215744,1
215745,5
215746,5
215747,1
215748,1
215749,5
215750,1
215751,5
215752,1
215753,5
215754,5
215755,5
215756,4
215757,5
215758,5
215759,5
215760,5
215761,5
215762,5
215763,5
215764,3
215765,5
215766,5
215767,4
215768,3
215769,1
215770,5
215771,5
215772,1
215773,1
215774,5
215775,5
215776,5
215777,5
215778,5
215779,4
215780,3
215781,5
215782,5
215783,5
215784,1
215785,5
215786,5
215787,1
215788,5
215789,1
215790,5
215791,3
215792,5
215793,4
215794,3
215795,5
215796,5
215797,3
215798,5
215799,2
215800,5
215801,4
215802,5
215803,1
215804,5
215805,1
215806,5
215807,4
215808,3
215809,5
215810,5
215811,5
215812,2
215813,5
215814,5
215815,5
215816,1
215817,2
215818,5
215819,5
215820,3
215821,4
215822,5
215823,1
215824,5
215825,5
215826,5
215827,4
215828,5
215829,5
215830,5
215831,5
215832,1
215833,5
215834,5
215835,3
215836,4
215837,5
215838,5
215839,1
215840,5
215841,5
215842,5
215843,4
215844,5
215845,5
215846,5
215847,5
215848,5
215849,5
215850,5
215851,5
215852,5
215853,5
215854,1
215855,3
215856,4
215857,5
215858,1
215859,5
215860,5
215861,2
215862,5
215863,5
215864,1
215865,5
215866,4
215867,1
215868,5
215869,5
215870,5
215871,5
215872,5
215873,5
215874,5
215875,5
215876,5
215877,1
215878,5
215879,4
215880,1
215881,4
215882,5
215883,5
215884,1
215885,5
215886,3
215887,5
215888,4
215889,1
215890,5
215891,1
215892,1
215893,3
215894,2
215895,5
215896,1
215897,2
215898,1
215899,1
215900,5
215901,5
215902,5
215903,5
215904,3
215905,5
215906,3
215907,5
215908,5
215909,3
215910,3
215911,5
215912,5
215913,4
215914,5
215915,5
215916,3
215917,5
215918,5
215919,1
215920,4
215921,2
215922,5
215923,1
215924,1
215925,5
215926,5
215927,5
215928,5
215929,4
215930,5
215931,5
215932,3
215933,4
215934,1
215935,3
215936,5
215937,1
215938,5
215939,1
215940,1
215941,1
215942,2
215943,5
215944,5
215945,5
215946,5
215947,3
215948,5
215949,4
215950,5
215951,4
215952,5
215953,5
215954,5
215955,4
215956,3
215957,5
215958,1
215959,5
215960,2
215961,1
215962,5
215963,5
215964,1
215965,2
215966,1
215967,5
215968,5
215969,5
215970,5
215971,5
215972,1
215973,5
215974,5
215975,5
215976,5
215977,4
215978,1
215979,5
215980,4
215981,1
215982,3
215983,5
215984,5
215985,5
215986,5
215987,5
215988,5
215989,5
215990,5
215991,2
215992,5
215993,5
215994,5
215995,2
215996,3
215997,5
215998,2
215999,5
216000,5
216001,1
216002,1
216003,2
216004,3
216005,4
216006,2
216007,1
216008,5
216009,4
216010,1
216011,1
216012,1
216013,1
216014,5
216015,5
216016,5
216017,5
216018,1
216019,5
216020,2
216021,4
216022,4
216023,5
216024,5
216025,5
216026,5
216027,4
216028,5
216029,5
216030,5
216031,5
216032,3
216033,5
216034,5
216035,5
216036,5
216037,5
216038,4
216039,2
216040,5
216041,3
216042,5
216043,5
216044,5
216045,4
216046,5
216047,1
216048,5
216049,3
216050,3
216051,5
216052,5
216053,4
216054,3
216055,5
216056,5
216057,5
216058,5
216059,2
216060,5
216061,5
216062,5
216063,5
216064,5
216065,5
216066,2
216067,5
216068,1
216069,5
216070,5
216071,2
216072,1
216073,1
216074,1
216075,5
216076,4
216077,5
216078,4
216079,5
216080,5
216081,5
216082,5
216083,5
216084,5
216085,4
216086,1
216087,4
216088,5
216089,5
216090,4
216091,5
216092,5
216093,1
216094,5
216095,5
216096,5
216097,2
216098,5
216099,5
216100,3
216101,5
216102,5
216103,5
216104,5
216105,5
216106,5
216107,5
216108,5
216109,5
216110,1
216111,5
216112,5
216113,5
216114,1
216115,5
216116,1
216117,5
216118,5
216119,5
216120,3
216121,5
216122,4
216123,5
216124,5
216125,1
216126,5
216127,1
216128,5
216129,2
216130,5
216131,4
216132,1
216133,1
216134,5
216135,5
216136,5
216137,4
216138,5
216139,5
216140,5
216141,1
216142,4
216143,5
216144,4
216145,2
216146,5
216147,1
216148,5
216149,4
216150,5
216151,2
216152,5
216153,5
216154,3
216155,1
216156,5
216157,4
216158,5
216159,5
216160,5
216161,5
216162,2
216163,1
216164,4
216165,2
216166,4
216167,5
216168,5
216169,5
216170,3
216171,5
216172,5
216173,3
216174,5
216175,4
216176,1
216177,5
216178,4
216179,2
216180,1
216181,5
216182,5
216183,5
216184,5
216185,5
216186,1
216187,2
216188,1
216189,1
216190,5
216191,5
216192,5
216193,5
216194,3
216195,5
216196,5
216197,5
216198,5
216199,5
216200,5
216201,5
216202,4
216203,5
216204,1
216205,3
216206,5
216207,5
216208,5
216209,4
216210,5
216211,5
216212,5
216213,4
216214,5
216215,5
216216,4
216217,1
216218,5
216219,5
216220,5
216221,5
216222,5
216223,5
216224,5
216225,3
216226,5
216227,2
216228,5
216229,1
216230,5
216231,3
216232,5
216233,5
216234,5
216235,5
216236,5
216237,5
216238,1
216239,5
216240,1
216241,3
216242,5
216243,5
216244,5
216245,5
216246,5
216247,5
216248,5
216249,1
216250,5
216251,1
216252,1
216253,5
216254,2
216255,2
216256,5
216257,4
216258,4
216259,5
216260,4
216261,5
216262,5
216263,5
216264,4
216265,3
216266,5
216267,4
216268,5
216269,1
216270,5
216271,5
216272,4
216273,4
216274,5
216275,4
216276,5
216277,4
216278,3
216279,5
216280,5
216281,5
216282,5
216283,5
216284,5
216285,5
216286,5
216287,5
216288,5
216289,5
216290,1
216291,5
216292,5
216293,1
216294,5
216295,5
216296,5
216297,1
216298,1
216299,2
216300,1
216301,1
216302,1
216303,2
216304,1
216305,4
216306,5
216307,5
216308,1
216309,5
216310,2
216311,5
216312,5
216313,1
216314,5
216315,3
216316,5
216317,3
216318,5
216319,5
216320,5
216321,1
216322,5
216323,5
216324,1
216325,1
216326,1
216327,5
216328,5
216329,1
216330,5
216331,1
216332,3
216333,1
216334,4
216335,5
216336,5
216337,5
216338,5
216339,5
216340,1
216341,4
216342,1
216343,5
216344,3
216345,5
216346,5
216347,5
216348,1
216349,5
216350,1
216351,3
216352,5
216353,5
216354,5
216355,2
216356,5
216357,4
216358,4
216359,5
216360,4
216361,5
216362,5
216363,5
216364,4
216365,3
216366,5
216367,4
216368,5
216369,1
216370,5
216371,5
216372,4
216373,4
216374,5
216375,3
216376,5
216377,5
216378,5
216379,4
216380,5
216381,5
216382,5
216383,4
216384,5
216385,4
216386,5
216387,4
216388,3
216389,5
216390,5
216391,5
216392,5
216393,5
216394,5
216395,3
216396,5
216397,2
216398,5
216399,1
216400,5
216401,3
216402,5
216403,5
216404,5
216405,5
216406,1
216407,5
216408,1
216409,1
216410,3
216411,2
216412,1
216413,4
216414,5
216415,5
216416,5
216417,5
216418,5
216419,5
216420,1
216421,5
216422,5
216423,1
216424,5
216425,5
216426,4
216427,1
216428,5
216429,5
216430,5
216431,5
216432,5
216433,5
216434,5
216435,5
216436,5
216437,5
216438,5
216439,1
216440,5
216441,5
216442,5
216443,5
216444,1
216445,5
216446,5
216447,5
216448,4
216449,5
216450,5
216451,1
216452,4
216453,4
216454,5
216455,1
216456,5
216457,5
216458,5
216459,5
216460,5
216461,5
216462,5
216463,5
216464,4
216465,1
216466,1
216467,5
216468,5
216469,1
216470,1
216471,5
216472,3
216473,5
216474,5
216475,5
216476,5
216477,5
216478,5
216479,1
216480,5
216481,5
216482,5
216483,5
216484,5
216485,5
216486,5
216487,5
216488,5
216489,5
216490,5
216491,5
216492,3
216493,4
216494,5
216495,5
216496,5
216497,3
216498,5
216499,5
216500,4
216501,5
216502,5
216503,1
216504,1
216505,5
216506,4
216507,4
216508,5
216509,5
216510,5
216511,5
216512,5
216513,5
216514,5
216515,5
216516,1
216517,1
216518,5
216519,5
216520,5
216521,5
216522,5
216523,3
216524,1
216525,5
216526,5
216527,5
216528,3
216529,5
216530,5
216531,5
216532,5
216533,4
216534,5
216535,5
216536,5
216537,5
216538,5
216539,5
216540,5
216541,5
216542,5
216543,1
216544,5
216545,5
216546,5
216547,5
216548,5
216549,3
216550,5
216551,5
216552,5
216553,5
216554,5
216555,5
216556,5
216557,5
216558,5
216559,5
216560,5
216561,1
216562,5
216563,5
216564,5
216565,5
216566,1
216567,5
216568,5
216569,5
216570,5
216571,5
216572,1
216573,5
216574,5
216575,5
216576,1
216577,4
216578,4
216579,5
216580,5
216581,3
216582,5
216583,4
216584,4
216585,5
216586,5
216587,3
216588,4
216589,5
216590,1
216591,5
216592,5
216593,5
216594,5
216595,5
216596,5
216597,5
216598,2
216599,5
216600,1
216601,5
216602,5
216603,5
216604,1
216605,5
216606,5
216607,5
216608,1
216609,5
216610,1
216611,3
216612,1
216613,5
216614,5
216615,2
216616,5
216617,5
216618,5
216619,5
216620,5
216621,5
216622,5
216623,5
216624,5
216625,5
216626,5
216627,3
216628,5
216629,1
216630,5
216631,5
216632,1
216633,5
216634,5
216635,5
216636,5
216637,5
216638,5
216639,5
216640,5
216641,4
216642,5
216643,5
216644,5
216645,1
216646,4
216647,5
216648,5
216649,5
216650,5
216651,5
216652,5
216653,5
216654,5
216655,3
216656,4
216657,5
216658,5
216659,5
216660,3
216661,5
216662,5
216663,5
216664,5
216665,4
216666,1
216667,4
216668,5
216669,3
216670,1
216671,5
216672,5
216673,5
216674,5
216675,4
216676,5
216677,5
216678,4
216679,5
216680,3
216681,4
216682,5
216683,2
216684,5
216685,5
216686,5
216687,3
216688,1
216689,5
216690,5
216691,5
216692,5
216693,1
216694,1
216695,5
216696,1
216697,5
216698,5
216699,1
216700,3
216701,5
216702,5
216703,5
216704,1
216705,5
216706,1
216707,3
216708,5
216709,5
216710,5
216711,5
216712,5
216713,5
216714,5
216715,2
216716,5
216717,1
216718,5
216719,3
216720,5
216721,3
216722,5
216723,5
216724,4
216725,5
216726,1
216727,5
216728,5
216729,5
216730,5
216731,1
216732,1
216733,5
216734,5
216735,5
216736,5
216737,5
216738,5
216739,5
216740,5
216741,5
216742,5
216743,5
216744,5
216745,5
216746,5
216747,5
216748,5
216749,5
216750,5
216751,1
216752,5
216753,5
216754,5
216755,3
216756,3
216757,5
216758,1
216759,5
216760,5
216761,5
216762,5
216763,5
216764,1
216765,5
216766,5
216767,5
216768,5
216769,5
216770,1
216771,3
216772,5
216773,5
216774,5
216775,5
216776,5
216777,5
216778,5
216779,5
216780,5
216781,5
216782,5
216783,5
216784,5
216785,5
216786,5
216787,5
216788,3
216789,4
216790,5
216791,5
216792,5
216793,5
216794,5
216795,5
216796,5
216797,5
216798,1
216799,5
216800,4
216801,5
216802,5
216803,5
216804,5
216805,5
216806,1
216807,5
216808,5
216809,5
216810,2
216811,2
216812,5
216813,5
216814,5
216815,5
216816,5
216817,5
216818,5
216819,1
216820,5
216821,1
216822,3
216823,5
216824,5
216825,5
216826,5
216827,5
216828,5
216829,5
216830,2
216831,5
216832,1
216833,5
216834,3
216835,5
216836,5
216837,5
216838,5
216839,5
216840,1
216841,5
216842,5
216843,5
216844,5
216845,5
216846,5
216847,5
216848,1
216849,1
216850,5
216851,1
216852,5
216853,5
216854,1
216855,3
216856,5
216857,5
216858,5
216859,5
216860,5
216861,5
216862,5
216863,5
216864,5
216865,5
216866,5
216867,5
216868,5
216869,5
216870,1
216871,5
216872,5
216873,5
216874,5
216875,5
216876,3
216877,5
216878,1
216879,5
216880,5
216881,5
216882,5
216883,5
216884,1
216885,5
216886,1
216887,5
216888,5
216889,5
216890,2
216891,2
216892,5
216893,5
216894,5
216895,5
216896,5
216897,5
216898,5
216899,1
216900,5
216901,1
216902,3
216903,5
216904,5
216905,5
216906,5
216907,5
216908,5
216909,5
216910,5
216911,3
216912,5
216913,5
216914,4
216915,5
216916,1
216917,5
216918,5
216919,5
216920,5
216921,1
216922,1
216923,5
216924,5
216925,5
216926,5
216927,5
216928,5
216929,5
216930,5
216931,5
216932,5
216933,5
216934,5
216935,2
216936,5
216937,1
216938,5
216939,3
216940,5
216941,5
216942,5
216943,5
216944,5
216945,1
216946,3
216947,5
216948,5
216949,5
216950,5
216951,5
216952,5
216953,1
216954,5
216955,4
216956,5
216957,5
216958,5
216959,5
216960,5
216961,5
216962,5
216963,3
216964,4
216965,5
216966,5
216967,5
216968,5
216969,5
216970,5
216971,5
216972,5
216973,5
216974,5
216975,5
216976,1
216977,5
216978,5
216979,5
216980,3
216981,5
216982,5
216983,1
216984,1
216985,5
216986,1
216987,5
216988,5
216989,1
216990,3
216991,5
216992,5
216993,1
216994,5
216995,5
216996,5
216997,5
216998,1
216999,5
217000,5
217001,1
217002,4
217003,5
217004,5
217005,5
217006,5
217007,5
217008,3
217009,4
217010,5
217011,5
217012,5
217013,5
217014,1
217015,5
217016,5
217017,1
217018,5
217019,5
217020,5
217021,5
217022,4
217023,5
217024,5
217025,1
217026,3
217027,3
217028,1
217029,4
217030,5
217031,1
217032,1
217033,1
217034,1
217035,4
217036,5
217037,2
217038,5
217039,5
217040,1
217041,1
217042,5
217043,5
217044,5
217045,5
217046,5
217047,5
217048,1
217049,5
217050,2
217051,5
217052,4
217053,5
217054,3
217055,5
217056,5
217057,5
217058,5
217059,5
217060,5
217061,5
217062,5
217063,5
217064,5
217065,5
217066,1
217067,5
217068,5
217069,1
217070,1
217071,3
217072,5
217073,5
217074,5
217075,5
217076,1
217077,4
217078,5
217079,5
217080,1
217081,4
217082,5
217083,5
217084,2
217085,5
217086,5
217087,5
217088,5
217089,5
217090,4
217091,5
217092,5
217093,5
217094,5
217095,5
217096,1
217097,4
217098,5
217099,4
217100,5
217101,5
217102,5
217103,5
217104,1
217105,5
217106,5
217107,5
217108,5
217109,5
217110,5
217111,5
217112,4
217113,4
217114,5
217115,5
217116,1
217117,5
217118,1
217119,5
217120,5
217121,5
217122,5
217123,5
217124,5
217125,5
217126,5
217127,5
217128,5
217129,1
217130,3
217131,5
217132,5
217133,5
217134,5
217135,4
217136,4
217137,3
217138,5
217139,5
217140,1
217141,5
217142,1
217143,3
217144,1
217145,5
217146,5
217147,1
217148,5
217149,5
217150,5
217151,2
217152,5
217153,5
217154,5
217155,5
217156,5
217157,4
217158,5
217159,5
217160,5
217161,5
217162,5
217163,4
217164,5
217165,5
217166,5
217167,3
217168,5
217169,5
217170,1
217171,5
217172,5
217173,3
217174,1
217175,1
217176,4
217177,5
217178,2
217179,5
217180,5
217181,1
217182,1
217183,5
217184,5
217185,5
217186,5
217187,5
217188,1
217189,5
217190,2
217191,5
217192,5
217193,1
217194,5
217195,5
217196,5
217197,5
217198,5
217199,1
217200,5
217201,2
217202,5
217203,5
217204,5
217205,5
217206,5
217207,5
217208,5
217209,3
217210,4
217211,5
217212,5
217213,5
217214,1
217215,5
217216,5
217217,5
217218,5
217219,1
217220,5
217221,5
217222,1
217223,5
217224,5
217225,1
217226,5
217227,5
217228,1
217229,5
217230,5
217231,5
217232,5
217233,5
217234,5
217235,5
217236,5
217237,5
217238,3
217239,5
217240,5
217241,5
217242,5
217243,4
217244,5
217245,5
217246,5
217247,1
217248,5
217249,5
217250,1
217251,1
217252,3
217253,5
217254,5
217255,5
217256,5
217257,5
217258,5
217259,5
217260,4
217261,1
217262,5
217263,5
217264,5
217265,5
217266,1
217267,3
217268,3
217269,1
217270,4
217271,5
217272,1
217273,4
217274,3
217275,3
217276,3
217277,5
217278,5
217279,3
217280,5
217281,3
217282,1
217283,1
217284,3
217285,1
217286,4
217287,5
217288,5
217289,5
217290,3
217291,2
217292,5
217293,1
217294,1
217295,5
217296,5
217297,4
217298,5
217299,5
217300,5
217301,5
217302,5
217303,4
217304,5
217305,2
217306,1
217307,5
217308,2
217309,5
217310,5
217311,4
217312,1
217313,1
217314,5
217315,5
217316,2
217317,5
217318,1
217319,5
217320,5
217321,5
217322,5
217323,5
217324,5
217325,4
217326,5
217327,5
217328,5
217329,5
217330,5
217331,5
217332,1
217333,5
217334,5
217335,4
217336,5
217337,5
217338,5
217339,5
217340,3
217341,5
217342,5
217343,5
217344,5
217345,5
217346,5
217347,5
217348,5
217349,5
217350,1
217351,3
217352,5
217353,1
217354,4
217355,4
217356,3
217357,5
217358,2
217359,5
217360,5
217361,5
217362,5
217363,1
217364,5
217365,5
217366,5
217367,4
217368,5
217369,2
217370,1
217371,5
217372,2
217373,5
217374,5
217375,4
217376,1
217377,1
217378,5
217379,5
217380,2
217381,5
217382,1
217383,5
217384,5
217385,5
217386,5
217387,5
217388,5
217389,5
217390,5
217391,5
217392,5
217393,5
217394,1
217395,3
217396,5
217397,1
217398,4
217399,4
217400,3
217401,5
217402,2
217403,5
217404,5
217405,5
217406,5
217407,1
217408,5
217409,5
217410,5
217411,5
217412,5
217413,4
217414,5
217415,5
217416,5
217417,5
217418,5
217419,4
217420,1
217421,1
217422,5
217423,5
217424,2
217425,5
217426,1
217427,5
217428,5
217429,1
217430,4
217431,5
217432,5
217433,5
217434,1
217435,2
217436,1
217437,2
217438,3
217439,5
217440,1
217441,5
217442,1
217443,4
217444,5
217445,1
217446,5
217447,5
217448,4
217449,5
217450,5
217451,4
217452,5
217453,5
217454,1
217455,5
217456,5
217457,2
217458,1
217459,5
217460,1
217461,5
217462,4
217463,1
217464,1
217465,2
217466,5
217467,5
217468,5
217469,4
217470,5
217471,1
217472,2
217473,5
217474,5
217475,5
217476,2
217477,5
217478,3
217479,1
217480,5
217481,5
217482,1
217483,1
217484,5
217485,1
217486,3
217487,5
217488,5
217489,5
217490,5
217491,5
217492,5
217493,5
217494,5
217495,1
217496,5
217497,5
217498,5
217499,1
217500,5
217501,5
217502,5
217503,1
217504,1
217505,5
217506,5
217507,1
217508,5
217509,5
217510,5
217511,3
217512,1
217513,4
217514,5
217515,1
217516,1
217517,5
217518,1
217519,5
217520,1
217521,1
217522,1
217523,3
217524,1
217525,1
217526,5
217527,1
217528,3
217529,5
217530,5
217531,2
217532,5
217533,1
217534,3
217535,4
217536,4
217537,5
217538,4
217539,3
217540,5
217541,5
217542,1
217543,1
217544,2
217545,3
217546,5
217547,1
217548,5
217549,3
217550,5
217551,3
217552,5
217553,1
217554,1
217555,5
217556,5
217557,1
217558,5
217559,1
217560,1
217561,5
217562,5
217563,2
217564,1
217565,5
217566,5
217567,1
217568,5
217569,4
217570,1
217571,1
217572,2
217573,5
217574,5
217575,5
217576,5
217577,1
217578,5
217579,1
217580,1
217581,5
217582,5
217583,2
217584,1
217585,5
217586,1
217587,4
217588,5
217589,5
217590,5
217591,1
217592,2
217593,1
217594,2
217595,3
217596,3
217597,5
217598,5
217599,1
217600,1
217601,2
217602,3
217603,5
217604,1
217605,5
217606,3
217607,5
217608,3
217609,5
217610,1
217611,1
217612,5
217613,5
217614,1
217615,1
217616,1
217617,3
217618,1
217619,1
217620,5
217621,1
217622,3
217623,1
217624,5
217625,5
217626,5
217627,1
217628,1
217629,5
217630,5
217631,1
217632,5
217633,5
217634,5
217635,5
217636,5
217637,5
217638,5
217639,1
217640,5
217641,5
217642,5
217643,5
217644,1
217645,5
217646,1
217647,4
217648,5
217649,1
217650,5
217651,5
217652,4
217653,4
217654,5
217655,1
217656,2
217657,5
217658,5
217659,5
217660,2
217661,5
217662,3
217663,5
217664,5
217665,2
217666,5
217667,1
217668,3
217669,4
217670,4
217671,5
217672,4
217673,1
217674,5
217675,5
217676,1
217677,1
217678,5
217679,1
217680,3
217681,5
217682,5
217683,5
217684,5
217685,4
217686,5
217687,5
217688,1
217689,5
217690,5
217691,2
217692,1
217693,4
217694,5
217695,5
217696,5
217697,5
217698,5
217699,5
217700,5
217701,5
217702,1
217703,5
217704,2
217705,5
217706,5
217707,5
217708,3
217709,5
217710,2
217711,2
217712,5
217713,5
217714,5
217715,5
217716,3
217717,3
217718,3
217719,5
217720,5
217721,2
217722,2
217723,5
217724,5
217725,5
217726,5
217727,4
217728,5
217729,5
217730,3
217731,5
217732,5
217733,5
217734,5
217735,5
217736,4
217737,5
217738,1
217739,5
217740,2
217741,4
217742,4
217743,4
217744,5
217745,5
217746,1
217747,1
217748,3
217749,5
217750,1
217751,3
217752,1
217753,3
217754,3
217755,1
217756,2
217757,5
217758,4
217759,1
217760,5
217761,3
217762,5
217763,5
217764,5
217765,5
217766,5
217767,5
217768,5
217769,1
217770,5
217771,5
217772,3
217773,5
217774,1
217775,5
217776,1
217777,1
217778,5
217779,5
217780,1
217781,1
217782,5
217783,1
217784,1
217785,5
217786,1
217787,1
217788,5
217789,5
217790,5
217791,1
217792,5
217793,2
217794,4
217795,2
217796,3
217797,5
217798,1
217799,4
217800,1
217801,1
217802,5
217803,1
217804,1
217805,1
217806,5
217807,5
217808,5
217809,5
217810,1
217811,1
217812,4
217813,1
217814,3
217815,1
217816,5
217817,3
217818,5
217819,5
217820,5
217821,3
217822,5
217823,3
217824,3
217825,4
217826,5
217827,5
217828,3
217829,5
217830,1
217831,5
217832,3
217833,1
217834,5
217835,4
217836,5
217837,5
217838,1
217839,1
217840,5
217841,2
217842,1
217843,1
217844,1
217845,3
217846,5
217847,5
217848,4
217849,5
217850,1
217851,5
217852,4
217853,1
217854,4
217855,5
217856,5
217857,5
217858,2
217859,4
217860,1
217861,3
217862,5
217863,3
217864,5
217865,4
217866,2
217867,1
217868,5
217869,1
217870,5
217871,1
217872,4
217873,3
217874,5
217875,5
217876,5
217877,1
217878,5
217879,5
217880,5
217881,2
217882,5
217883,2
217884,1
217885,3
217886,1
217887,5
217888,2
217889,5
217890,1
217891,5
217892,2
217893,5
217894,2
217895,1
217896,2
217897,2
217898,1
217899,4
217900,5
217901,3
217902,4
217903,4
217904,1
217905,4
217906,1
217907,5
217908,5
217909,3
217910,5
217911,5
217912,5
217913,3
217914,5
217915,3
217916,5
217917,1
217918,5
217919,2
217920,5
217921,5
217922,5
217923,3
217924,5
217925,2
217926,2
217927,2
217928,5
217929,5
217930,5
217931,5
217932,5
217933,5
217934,5
217935,5
217936,3
217937,3
217938,3
217939,5
217940,5
217941,2
217942,4
217943,5
217944,1
217945,5
217946,1
217947,5
217948,1
217949,1
217950,1
217951,1
217952,4
217953,2
217954,1
217955,2
217956,4
217957,5
217958,4
217959,5
217960,1
217961,4
217962,3
217963,2
217964,5
217965,5
217966,5
217967,4
217968,5
217969,5
217970,5
217971,4
217972,5
217973,5
217974,2
217975,1
217976,5
217977,1
217978,5
217979,5
217980,5
217981,5
217982,3
217983,5
217984,5
217985,1
217986,1
217987,1
217988,5
217989,5
217990,1
217991,5
217992,4
217993,5
217994,5
217995,5
217996,5
217997,4
217998,3
217999,2
218000,3
218001,5
218002,2
218003,1
218004,5
218005,1
218006,5
218007,5
218008,4
218009,2
218010,5
218011,1
218012,5
218013,5
218014,5
218015,4
218016,4
218017,5
218018,5
218019,5
218020,1
218021,2
218022,1
218023,3
218024,5
218025,5
218026,5
218027,3
218028,3
218029,3
218030,5
218031,3
218032,5
218033,5
218034,5
218035,4
218036,3
218037,5
218038,3
